name,data
RockTunnel2MapData,AhcCFwIYGBcCGBgXAhgYFwIYGBcCGBgXAhgYFwIYGBcCGBgXAhgYFx0FHAYcBAQGHAQEBhwEBAYcBAQGHAQEBhwEBAYcBAQGHAQEBhwEBAYdBRQUFBQCFxQUFBQCFxQUFBQUFBQUFBQCFxQUFBQUFBQUFBQUFAIXHAYUChQUHQUUFBQUHQUUFBQUFBQUFBQUHQUUChQUFBQUFBQUFBQcBgIXFBQUFB0FFBQUFB0FFBQUFBQUFBQUFB0FFBQUFBQUFBQUFBQUAhcdBRQUFBQcBhQUFBQcBhQUFBQUFBQUFBQcBhQUFBQUFBQUFBQUFB0FHQUUFBQUAhcUFBQUAhcUFBQUAhcUFBQUAhcUFBQUAhcCFxQUFBQdBRwGFBQUFB0FFBQUFB0FFBQUFB0FFBQUFB0FFBQUFB0FHQUUFBQUHAYCFxQUFBQdBRQUFBQdBRQUFBQdBQIXAhcdBRQUFBQdBR0FFBQUFAIXHQUUFBQUHAYUFBQUHAYUFBQUHAYcBhwGHAYUFBQUHAYcBhQUFBQdBR0FFBQUFBQUFBQUFAIXFBQUFBQUFBQUFAIXFBQUFBQUFBQUFBQUHQUcBhQUFBQUFBQUFBQdBRQUFBQUFBQUFAodBRQUFBQUFBQUFBQUFBwGAhcUFBQUFBQUFBQUHQUUFBQUFBQUFBQUHQUUFBQUFBQUFBQUFBQCFx0FFBQUFBQUFBQUFBwGFBQUFBQUFBQUFBwGFBQUFBQUFBQUFBQUHQUdBRQUFBQCFxQUFBQUFBQUFBQCFwIYGBcCGBgXAhgYFxQUFBQUFB0FHAYUFBQUHQUUFBQUFBQUFBQUHQUcBAQGHAQEBhwEBAYUFBQUFBQcBgIXFBQUFB0FFBQUFBQUFBQUFB0FFBQUFBQUFBQUFBQUFBQUFBQUAhcdBRQUFBQcBhQUFBQUFBQUFBQcBhQUFBQUFBQUFBQUFBQUFBQUFB0FHQUUFBQUAhcUFBQUAhcUFBQUAhcUFBQUFBQUFBQUFBQUFBQUFBQdBRwGFBQUFB0FFBQUFBwGFBQUFB0FFBQUFBQUFBQUFBQUFBQUFBQUHAYCFxQUFBQdBRQUFBQCFxQUFBQdBRQUFBQUFAIYGBcCGBgXAhgYFwIXHQUUFBQUHAYUFBQUHAYUFBQUHAYUFBQUFBQcBAQGHAQEBhwEBAYdBR0FAhcCFwIXFBQUFAIYGBcCGBgXFBQUFBQUAhcUFBQUFBQUFBQUHQUcBhwGHAYcBhQUFBQcBAQGHAQEBhQUFBQUFB0FFBQUFBQUFBQUFBwGAhcUFBQUFBQUFBQUAhcUFBQUFBQUFBQUFBQdBRQUFBQUFBQUFBQCFx0FFBQUFBQUFBQUFB0FFBQUFBQUFBQUFBQUHAYUFBQUFAoUFBQUHQUdBRQUFBQUFBQUFBQdBRQUFBQUFBQUFBQUFAIXFBQUFBQUFBQUFB0FHAYUFBQUFBQUFBQUHAYUFBQUFBQUFBQUFBQdBRQUFBQUFBQUFBQcBgIXAhgYFwIYGBcCGBgXFBQUFAIYGBcCGBgXHQUUFBQUFBQUFBQUAhcdBRwEBAYcBAQGHAQEBhQUFBQcBAQGHAQEBhwGFBQUFBQUFBQUFB0FHQUUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQdBRwGFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUHAYCFxQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFAIXHAYUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQdBQIYGBcCGBgXAhgYFwIYGBcCGBgXAhgYFwIYGBcCGBgXAhgYFwIXHQUcBAQGHAQEBhwEBAYcBAQGHAQEBhwEBAYcBAQGHAQEBhwEBAYcBhwG
RocketHideout1MapData,KSkpKSkpKSkpKSkpKSkpKSkpJB8fHx8fHyApKSkpKSkpKSkpKSkpKSkpKSkpKSkpIgEBAQEBASIpKSkpKSkpKSkpKSkpKSkpKSkpKSkpIgEBBQEKASIpKSkpKSkpKSkpKSkpKSkpKSkpKSkpIgEBAQEBASIpKSkpKSkpKSkpKSkkHx8fHx8fHx8fHyEBAQEBJR8fHx8gKSkpKSkpKSkiAQEBAQEBAQEBAQEBAQEBAQEBAQEiKSkpKSkpKSkiAQEBAQEBAQEBAQEBAQEBAQEBAQEiKSkpKSkpKSkiAQEBAQEBAQEBAQEBAQEBAQEBAQEiKSkpKSkpKSkkHyEBASUfIAYBAQEBBiQfIQEBJR8gKSkpKSkpKSkiAQEBAQEBIgcBAQEBByIBAQEBAQEiKSkpKSkpKSkiAQEBAQEBIgYBAQEBBiIBAQEBAQEiKSkpKSkpKSkiAQEBAQEBIgcBAQEBByIBAQEBAQEiKSkpKSkpKSkiAQsECwQBIgYBAQEBBiIBCwQLBAEiKSkpKSkpKSkiARQrFCsBIgcBAQEBByIBFCsUKwEiKSkpKSkpKSkiBgEBAQEBIgYBAQEBBiIGAQEBAQEiKSkpKSkpKSkiBwEBAQEBIgcBAQEBByIHAQEBAQEiKSkpKSkpKSkkHx8fHx8fHx8fHx8fHx8gAQElHx8gKSkpKSkpKSkiAQEBAQEBAQEBAQEBAQEiAQEBAQEiKSkpKSkpKSkiBgEBAQEBAQEBAQEBAQEiAQEBAQEiKSkpKSkpKSkiBwEBCwQLBAsEAQEBAQEiMTglHx8hKSkpKSkpKSkiBgEBEyoTKhMqAQEBAQEiKSkpKSkpKSkpKSkpKSkiBwEBEyoTKhMqAQEBAQEiKSkpKSkpKSkpKSkpKSkiBgEBEyoTKhMqAQEBAQEiKSkpKSkpKSkpKSkpKSkiBwEBEyoTKhMqAQEBAQEiKSkpKSkpKSkpKSkpKSkiBgEBFCsUKxQrAQEBCgEiKSkpKSkpKSkpKSkpKSkiBwEBAQEBAQEBAQEBAQEiKSkpKSkpKSkpKSkpKSkiAQEBAQEBAQEBAQEBAQEiKSkpKSkpKSkpKSkpKSklHx8fHx8fHx8fHx8fHx8hKSkpKSkp
RocketHideout2MapData,KSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpJB8fHx8fHx8fHx8fHx8fHx8fJB8fHx8gHx8fHx8gIgEBAQEBCQEBAQEBAQEBAQEBIgEBAQEiAQEBAQEiIgEJCQkBCQEJAQkBCQEJAQEJIgEBCgEiBgEBBQEiIgFAARYBAQEWARYBFgEJCQkJIwEBAQEiBwEBAQEiIgkJAQEJCQkJCRgJARUBAQEWAQEBAQEiBgEBAQEiIgEJAScBAQFAAQEJGAEBAQEWAQEBAQEiBwEBAQEiIgEJAQkJAQkYCQEJASdACQkJAQEBAQEiBgEBAQEiIgEBAQEJCQkBCQEJGAEBCUABAQEBAQEjBwEBAQEiIgkJCQEnAQEBFQEVCQkJCRgJJgEBAQEBAQEBAQEiIgEBAScBAQEYARgBCQlAAQEJIgEBAQEBAQEBAQEiIgEJCRgJCQkBQAEnAScBFRgJJB8fHx8fHx8fHx8gIgEBAQEJCQkJCScBJwEYAQEJIgEBAQEBAQEBAQEiIgEJCQkBAQEJAQEVARYBQBgJIgEBAQEBAQEBAQEiIgFAARYBAQEWARgBARYJCQEJIwEBAQEmMTglHx8hIgEJCQEJQAkBCQFAAQEBCQEBAQEBAQEiKSkpKSkpIgEJAQEBAQkBCQkJCQkBCQEBAQEBAQEiKSkpKSkpIgEBCRgJGAkBFQEBARYBCQEBJgEBBQEiKSkpKSkpIgEBCQEJAQkYAQEBARYBCQEBIgEBAQEiKSkpKSkpIgEBCQEJGAkBQAEJCQkJCQEJIgEBAQEiKSkpKSkpIgEBAQEBAQkJCScBAQFAAQEJIgEBAQEiKSkpKSkpIgEBAQkJCQkJCQkJCQkJCQkJIgEBAQEiKSkpKSkpJR8fHx8fHx8fHx8fHx8fHx8fJR8fHx8hKSkpKSkp
RocketHideout3MapData,KSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkpKSkkHx8fHx8fHx8fHx8fHx8fHx8fHx8gKSkpKSkpKSkiAQEBAQEBAQEBAQEBAQEBAQEBAQEiKSkpKSkpKSkiAQEBAQEBAQEBAQEBAQEBAQUBAQEiKSkpKSkpKSkiAQEBAQEBAQEBAQEBAQEBAQEBAQEiKSkpKSkpKSkkHx8fHx8fHx8fHyEBJgEBAQEBAQEiKSkpKSkpKSkiAQEBAQEBAQEBAQEBIh8fHyEBAQEiKSkpKSkpKSkiCQkJCQEBCQkJCQkBIgEBAQEBAQEiKSkpKSkpKSkiAUABFgEnAUABAQEBIgEBAQEBAQEiKSkpKSkpKSkiCQEJAQkJCQEVCQkJIgEBAQEBAQEiKSkpKSkpKSkiAScBAQFAARgBCQkJIgEBJR8fHx8iKSkpKSkpKSkiAQkJAQkBCQEBCQkBIgEBAQEBAQEiKSkpKSkpKSkiAQkJAQknAQEBQAEBIgEBAQEBAQEiKSkpKSkpKSkiAQEBAScBJwFAGAkJIgEBAQEBAQEiKSkpKSkpKSkiAQkJJwEYAQkJAQkJIgEBAQEBAQEiKSkpKSkpKSkiAQEnAQEBFQkJAQoBIgEBAQEBAQEiKSkpKSkpKSkiAScBAQEYAQkJAQEBIh8fHx8fHx8hKSkpKSkpKSkiCQkJGAkJASQeIQEBIx4gKSkpKSkpKSkpKSkpKSkiAQEBAQkBASIMAQEBAQwiKSkpKSkpKSkpKSkpKSkiAQEBAQEBQCIMAQEBAQwiKSkpKSkpKSkpKSkpKSkiAQEBAQEJCSIzAQEBATMiKSkpKSkpKSkpKSkpKSkkHx8fIQElHyMBAQEBAQEiKSkpKSkpKSkpKSkpKSkiAQEBAQEBAQEBAQEBAQEiKSkpKSkpKSkpKSkpKSkiAQEBAQEBAQEBAQEBAQEiKSkpKSkpKSkpKSkpKSklHx8fHx8fHx8fHx8fHx8hKSkpKSkp
RocketHideout4MapData,KSkpKSkpKSkkHh4eHh4eHiQfHx8fIB4eHh4eHh8gKSkpKSkpKSkiDDMzMzMzMyIBAQEBIjMzMzMzMwEiKSkpKSkpKSkiDAEBAQEBASMBAQEBIgEBAQEBAQEiKSkpKSkpKSkiMwEBAQEBAQEBAQEBIgEBAQEBAQEiKSkpKSkpKSkiAQsECwQBAQEBAQEBIgEBCwQLBAEiKSkpKSkpKSkiARQrFCsBASYBAQEBIgEBFCsUKwEiKSkpKSkpKSkiAQEBAQEBASIBAQEBIgYBAQEBAQEiKSkpKSkpKSkiHx8fHx8fHyIBAQEBIgcBAQEBAQEiKSkpKSkpKSkiAQEBAQEGBiIBAQEBIgYBAQEBAQwiKSkpKSkpKSkiAQEBAQEHByIBAQEBIgcBAQEBATMiKSkpKSkpKSkiAQsEAQEBBiIBAQUBIgEBAQEBAQEiKSkpKSkpKSkiARQrAQEBByIBAQEBIh8hAQElHx8iKSkpKSkpKSkiAQsEAQElHyMBAQEBIgEBAQEBAQEiKSkpKSkpKSkiARQrAQEBAQEBASYfIQEBAQEBAQEiKSkpKSkpKSkiAQEBAQEBAQEBASIBAQEBAQEBAQEiKSkpKSkpKSkiAQEBAQEBAQEBASIBAQEmMTglHx8hKSkpKSkpKSkkHh4eHh4eHh4eHyEBAQEiKSkpKSkpKSkpKSkpKSkiDDMzMzMzMzMzAQEBAQEiKSkpKSkpKSkpKSkpKSkiDAEBAQEBAQEBAQEBAQEiKSkpKSkpKSkpKSkpKSkiMwEBAQEBAQEBAQEBAQEiKSkpKSkpKSkpKSkpKSkiAQEBCwQLBAYGBgEBAQEiKSkpKSkpKSkpKSkpKSkiAQEBFCsUKwcHBwEBAQEiKSkpKSkpKSkpKSkpKSkiAQEBAQEBAQEBAQEBAQEiKSkpKSkpKSkpKSkpKSklHx8fHx8fHx8fHx8fHx8hKSkpKSkp
RocketHideoutElevatorMapData,NDQ0NDQ0LwQdHQIvLycGBicvLycnJycvLycnJycvLycnJycvLycnJycvNDQ0NDQ0
Route10MapData,HR0dHR0dHR0dHR0dHR0dHR0dHR1fX19fX19fX19fX19fX19fX19eHSEhISEhISEhISEhISEhISEhIUIdISEhISEhISEhISEhISEhISEhQh1kZD08ZGRkZGRkZGRkZGRkVyFCHUxMPD1MTExMTExMTExMTExXIUIdPTxOTnJycnJycnJycnJOTFchQh08PU5OcnJycnJycnJyck5MVyFCHT08Tk5ycnJycnJycnJyTkxXIUIdPD1OTnJycnJycnJycnJOTFchQh0AAU5OTk5OTk5OTk5OTk5MVyFCHR0+UFBQUFBQUFBQUE9RTExXIUIdHT5OTk5OTk5OTk5OTk5OTFchQh0dPk5OTk5OTk5OTk5OTk5MVyFCHR0dAAAAAAAAAAFOTk5OTkxXIUIdHR0dHR0dHR0dPk5OTk5OTFchQh0dHR0dHR0dHR0+cXR0c05MVyFCHR1dX19fX19fbVx1Hx8gTkxXIUIdHT5kZGRkZGROUxYLCw1OTFchQh0dPmRkFRUVbGlOGRJqb05MVyFCHR0+Tk5OTk5OTlN2dnZ2TkxXIUIdHT5OTk5OTk5pTnZ2dnZOTFchQh0dPnZ2dnZ2dk5TTk5OTk5MVyFCHR0+dnZ2dnZ2aU5OTk5OTkxXIUIdHT52dnZ2dnZOU05OTk5OTFchQh0dPnZ2dnZ2dmlOTk5OTk5MVyFCHR0+dnZ2dnZ2Tk5OTk5OTkxXIUIdHT52dnZ2dnZOTk5OTk5OTFchQh0dPk5OTk5OTk5OTk5OTk5MVyFCHR0+Tk5OTk5OTk5OTk5OTExXIUIdHR0AAAAAAAAAAAAAAAFVVVchQh0dHR0dHR0dHR0dHR0dPlVVVyFCHR0dHR0dHR0dHR0dHR0+VVVXIUIdHV1fX19fX19fX14dHT5VVVchQh0dPnF0dHR0dHRzQh0dPlVVVyFCHR0+dR8fHx8fHyBCHR0+VVVXIUIdHT4WCwsLCwsLDUIdHT5VVVchQh0dPhYLCwsLCwsNQh0dPlVVVyFCHR0+FgsLCxFuCw1CHR0+VVVXIUIdHT4ZcHBwEglwb0IdHT5VVVchQh0dPlVVVFRVVVVVQh0dPlVVVyFCHR0+VVVUbFVVVVVCHR0+VVVXIUIdHT5VVVVVVVVVVUIdHT5VVVchQh0dPlVVVVVVVVVVRV9fXFVVVyFCHR0+VVVVVVVVVVVVVVVVVVVXIUIdHT5VVVVVVVVVVVVVVVVVVVchQh0dPllZWVlZWVlZWVlZWVlZWCFCHR0+ISEhISEhISEhISEhISEhIUIdHR0AAAAAAAAAAAAAAAAAAAAAHR0dHR0dHR0dHR0dHR0dHR0dHR0dHR0dHR0dHR0dHR0dHR0dHR0dHR0dHR0dHR0dHR0dHR0dHV1fX19fXh0dHR0dHR0dHR0dHR0dPk5OTk5CHR1dX19fX19fbV9fX19cTk5pTkIdHT5kZGRkZGRkZGRkZGROTk5OQh0dPmRkZGRkZGRsZGRkZE5OTk5CHR0+ZGRkZGRkZGQ2AAABTk5OTkIdHT5kZGRkZGRkZEIdHT5PUVBQQh0dPmRkNgAAAAAAHR0dPk5OTk5CHR0+YmNCHR0dHR0dHR0+Tk5OTkIdHT5SUkIdHR0dHR0dHT5OTk5OQh0dPlJSRV9fX19fX19fXFBQT1FCHR0+Tk5OTk5OTk5OTk5OTk5SUkIdHT5OTk5OTk5OTk5OTk5OTlJSQh0dHQAAAAAAAAABTk5OTk5OTk5CHR0dHR0dHR0dHT5OTk5OTk5OTkIdHR0dHR0dHR0dPk5OBHR0dHQHQh0dHR0dHV1fX19cT1ElHx8fH2BCHR0dHR0dPlJSUlJSUiYeHh4eYUIdHR0dHR0+UlJSUlJSJCcnJycoQh0dHR0dHT5SUmRkNgAWCwsLCw0dHR0dHR0dPlJSZGRCHRYLCwsLDR0d
Route11GateMapData,FBQUFBQUFBQUDw8PDw8PFBQICwsLCwoUDw8PDw8PDw85Dw8PDw8POSYPDw8PDw8mDw8PDw8PDw8UCAsLCg8UFBQPDw8RDw0UFBQUFBQUFBQ=
Route11GateUpstairsMapData,KCIoISghLCEhKSEoISgtKA8WDw8PDxYPDycPDw8PJw8PAgIPDwICDw8PDw8PDw8PBA8PDw8PDw8XDw8PDw8PDA==
Route11MapData,ZGRkZGRkZGRpTi0rKysrKysrKysrKysscnJycnJyLSsrKysrKysrKysscnJyck5OTk5OTk5OTk5paWlpZGRkZGRkZGRpTho7OTk5OTk5OTk5OTo0cnJycnJyGjs5OTk5OTk5OTo0cnJyck5OTk5OTk5OTk5paWlpZGQ2AAAAAAFpTho0cnJycnJycnJycho0cnJycnJyGjRycnJycnJycho0cnJyck5OTk5OTk5OTk5paWlpZGRCHR0dHT5pTho0cnJycnJycnJycho0cnJycnJyGjRycnJycnJychw1cnJyck5OTk5OTk5OTk5paWlpZGRCHR0dHT5pTho0cnJycnJycnJycho0cnJycnJyGjRycnJycnJycnJycnJyck5OTk5OTk5OTk5paWlpFWxFX21fX1xpTho0cnJycnJycnJycho0cnJycnJyGjRycnJycnJycnJycnJyck5OaU5OTk5OTk5paWlpZGRkZGRkZGRkZC80cnJyci0rKysrKy80cnJycnJyGjgrKysrKyxycnJycnJyck5OTk5xdHR0dHR0c2lpZGRkZGRkZGRkZDo0cnJycho7OTk5OTo0cnJycnJyGjs5OTk5OjRycnJycnJycmlpaWl1Hx8fHx8fIGlpWVlZWVlZWVppTho0cnJycho0cnJycho0cnJycnJyGjRycnJyGjRycnJycnI9PD08PTwWCwsLCwsLDU5OISEhISEhISNpTho0cnJycho0cnJycho0cnJycnJyGjRycnJyGjRycnJycnI8PTw9PD0ZcHBwcHBwb05OISEhISEhISNpTho4KysrKy80cnJycho4KysrKysrLzRycnJyGjRycnJycnIuN2lpaWlOTk5OTk5paWlpISEhISEhISNpThs5OTk5OTkzcnJychs5OTk5OTk5OjRycnJyGjRycnJycnIaNE5OTk5OTk5OTk5paWlpISEhISEhISNpTnJycnJycnJycnJycnJycnJycnJyGjRycnJyGjRycnJycnIaNE5OTk5OTk5OTk5paWlpISEhISEhISNpTnJycnJycnJycnJycnJycnJycnJyGjRycnJyGjRycnJycnIaNE5OTk5OTk5OTk5paWlpaWlpaWlpaWlpTi43cnJycnJycnJycnJycnJycnJyGjgrKysrLzRycnJycnIaNE5OTk5OTk5OTk5paWlpaWlpaWlpaWlpTho0cnJycnJycnJycnJycnJycnJyGjs5OTk5OjRycnJycnIaNE5OTk5OTk5OTk5paWlpaWlpaWlpaWlpaRo4KysrKysrKysrKysrKysrKysrLzRycnJyGjgrKysrKysvNE5OTk5OTk5OTk5paWlpaWlpaWlpaWlpaRs5OTk5OTk5OTk5OTk5OTk5OTk5OTNycnJyGzk5OTk5OTk5M05OTk5OTk5OTk5paWlp
Route12GateMapData,FAYUDyQlDxQGFBQVEQ8PDw8RFRQUDxEPDw8PEQ8UFA8RDw8PDxEPFBQPEQ8PDw8IFBQUDxEPDw8PDw8UFA8RDw8PDxQNFBQUFA8kJQ8UFBQ=
Route12MapData,HR0dHR0dHT5kZEIdHR0dHR0dHR0dHR0dHR0dPmRkQh0dHR0dHR0dHR0dHR0dHR0+ZGRCHR0dHR0dHR0dHR0dXV9fX1xkZEVfX19fX19fX18dHR0+ISEhIWdnISEhISFMISEhIR0dHT4hISEhZ2chISEhIUwhISEhHR0dPiEhISFnZyEhISEhTCEhISEdHR0+ISEhIWdnISEhISFMTExMTB0dHT4hISEhZ2chISEhISEhISFMHR0dPiEhISFnZyEhISEhISEhIUwdHR0+Z2dnZ1JSZ2chISEhISEhTB0dHT5nZ2dnUlJnZyEhISEhISFMHR0dPmdnVlZWVmdnVFRnZ2dnIUwdHR0+Z2chISEhZ2dUbGdnZ2chTB0dHT5nZyEhISFnZ1ZWVlZWViFMHR0dPmdnISEhIWdnISEhISEhIUwdHR0+Z2chIXF0dHR0cyEhISEhTB0dHT5nZyEhdR8fHx8gISEhISFMHR0dPlZWISEWCwsLCw0hISEhIUwdHR0+ISEhIRYLCwsLDSEhISEhTB0dHT4hISEhFgsRbgsNISEhISFMHR0dPkxMTEwZcBIJcG9MTExMTEwdHR0+ISEhISEhZ2chISEhISEhTB0dHT4hISEhISFnZyEhISEhISFMHR0dPiEhISEhIWdnISEhISEhIUwdHR0+ISEhISEhZ2chISEhISEhTB0dHT5nZ2dnZ2dSUmdnZ2chISFMHR0dPmdnZ2dnZ1JSZ2dnZyEhIUwdHR0+VlZWVlZWVlZWVmdnISEhTB0dHT4hISEhISEhISEhZ2chISFMHR0dPmdnISEhIWdnZ2dnZyEhIUwdHR0+Z2chISEhZ2dnZ2dnISEhTB0dHT5nZyEhISFnZ1ZWVlYhISFMHR0dPmdnISEhIWdnISEhISEhIUwdHR0+UlJnZ2dnZ2chIWdnISEhTB0dHT5SUmdnZ2dnZyEhZ2chISFMHR0dPmdnVlZWVlZWISFnZyEhIUxfX19cZ2chISEhISEhIWdnISEhTGlpaWlnZyEhISEhISEhVlYhISFMaWlpaWdnISEhISEhISEhISEhIUxpaWlpUlJnZ1JSZ2dnZ2dnISEhTGlpaWlSUmdnUlJnZ2dnZ2chISFMaWlpaWdnVlZnZ1ZWVlZWViEhIUxpaWlpZ2chIWdnISEhISEhISEhTGlpaWlWViEhZ2dnZ2dnISEhISFMaWlpaSEhISFnZ2dnZ2chISEhIUxpaWlpISEhIVZWVlZSUmdnISEhTGlpaWkhISEhISEhIVJSZ2chISFMaWlpaWdnZ2dnZyEhZ2dWViEhIUxpaWlpZ2dnZ2dnISFnZyEhISEhTGlpaWlnZ1ZWZ2chIWdnZ2chISFMaWlpaWdnISFnZyEhZ2dnZyEhIUxpaWlpZ2chIWdnZ2dSUmdnISEhTGlpaWlnZyEhZ2dnZ1JSZ2chISFMaWlpaWdnISFWVlZWVlZWViEhIUxpaWlpZ2chISEhISEhISEhISEhTGlpaWlnZ2dnZ2dSUmdnZ2chISFMaWlpaWdnZ2dnZ1JSZ2dnZyEhIUxpaWlpVlZWVlZWZ2dWVlZWISEhTGlpaWkhISEhISFnZyEhISEhISFMaWlpaSEhISEhIWdnISEhISEhIUxOaU5pTExMTExMZ2chISEhISEhTE5OTk5kZGRkZGRUVCEhISEhISFMaU5pTkxMTExMTFRsISEhISEhIUxpaWlpVlZWVlZWZ2chISEhISEhTGlpaWkhISEhISFnZyEhISEhISFMaWlpaSEhISEhIWdnISEhISEhIUxpaWlpISEhISEhZ2chISEhISEhTGlpaWkhISEhISFnZyEhISEhISFMaWlpaSEhISEhIWdnISEhISEhIUxpaWlpISEhISEhZ2chISEhISEhTGlpaWkhISEhISFnZyEhISEhISFMTk5OaSEhISEhIWdnZ2dnZyEhIUxOTk5pISEhISEhZ2dnZ2dnISEhTE5OTmkhISEhISFWVlZWZ2chISFMTk5OaSEhISEhISEhISFnZyEhIUxOTk5pZ2dkZGRkAwUFBmRkISEhTE5OTmlnZ2RkZGRAEglJZGQhISFMTk5OaWdnZGRkZGRkZGRkZCEhIUxOTk5pZ2cVFRUVFRUVFRUVISEhTE5OTmlnZ1ZWVlZWVlZWVlYhISFMTk5OaWdnISEhISEhISEhISEhIUxOTk5pZ2dnZ2dnUlJnZyEhISEhTE5OTmlnZ2dnZ2dSUmdnISEhISFMTk5OaVZWVlZWVmdnVlYhISEhIUxOTk5pISEhISEhZ2chISEhISEhTE5OTmlpaWlpISFnZyEhISEhISFMTk5OaU5OTmkhIWdnISEhISEhIUxOTk5pTk5OU2dnZ2chISEhISEhTE5OTmlOTmlOZ2dnZyEhISEhISFMTk5OaWlpTk5WVlJSZ2dnZyEhIUxOTk5pTk5OTiEhUlJnZ2dnISEhTE5OTmlnZ2dnZ2dnZ1ZWVlYhISFMTk5OaWdnZ2dnZ2dnISEhISEhIUxOTk5pVlZWVlZWZ2dnZ2dnISEhTE5OTmkhISEhISFnZ2dnZ2chISFMTk5OaSEhISEhIVZWVlZnZyEhIUxOTk5pISEhISEhISEhIWdnISEhTE5OTmlpaWlpaWlnZ1JSZ2chISFMTk5OaU5OTk5OU2dnUlJnZyEhIUxOTk5pcnJyck5pVlZnZ1ZWISEhTE5OTmlycnJyTmkhIWdnISEhISFMTk5OaXJycnJOaSEhZ2chISEhIUxOTk5pcnJyck5pISFnZyEhISEhTE5OTmlycnJyTmlnZ1JSISEhISFMTk5OaXJycnJOaWdnUlIhISEhIUxOTk5pcnJyck5pZ2dWViEhISEhTE5OTmlycnJyTmlnZyEhISEhISFM
Route13MapData,ZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGRkZD08aWlpaWlpaWlpaWlpaWlnZyEhISEhISFMZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGlpaWlpaWlpaWlpaWlpaWlnZyEhISEhISFMZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGRkZGlpaWlpaWlpaWlpaWlpaWlnZyEhISEhISFMFRUVFRUVFRUVFRUVFRUVFRUVFRUVFRUVFRUVFRUVFRUVFWlpTk5OTk5OTk5OTk5OaWlnZyEhISEhISFMZGRkZGRkZGRkZGRkPTxkZGRkZGRkZGRkZGQVPGRkZGRkZFNOTk5ycnJycnJycnJyTmlnZyEhISEhISFMFRUVFRUVFRUVFRUVPD1kZBUVFRUVFRUVZGQVPBUVFRUVbGlpTk5ycnJycnJycnJyTmlnZyEhISEhISFMZGRkZGRkZGRkZGRkZGRkZBU8ZGRkZGRkZGRkZGRkZGQ9PGlpaU5ycnJycnJycnJyTmlnZyEhISEhISFMFRUVFRUVFRUVFWRkFRUVFRU8FRUVFRUVFRUVFRUVFRU8PWlpaU5ycnJycnJycnJyTmlnZyEhISEhISFMZGRkZGRkZGRkZGRkFTxkZGRkZGRkZGRkZGRkZBU8ZGQ9PGlpaWlOTk5OTk5OTk5OaWlnZyEhISEhISFMFRUVFWRkFRUVFRUVFTwVFRUVFRUVFRUVFRVkZBU8FRU8PWlpaWlpaWlpaWlpaWlpaWlnZyEhISEhISFMZGRkZGRkFTxkZGRkZGRkZGRkZGRkZGRkFTxkZGRkZGRkZGRkZ2dnZ2dnZ2dnZ2dnZ2dnZyEhISEhISFMFRUVFRUVFTxkZBUVFRUVFRUVFRUVFWRkFTwVFRUVFWwVFWRkZ2dnZ2dnZ2dnZ2dnZ2dnZyEhISEhISFMFTxkZGRkZGRkZGRkZGRkZBU8ZGRkZGRkZGRkZGRkZGRkZGRkVlZWVlZWVlZWVlZWVlZWViEhISEhISFMFTwVFRUVZGQVFRUVFRUVbBU8FRUVFRUVFRUVFRUVFRUVFRUVISEhISEhISEhISEhISEhISEhISEhISFMaWlpaUxMTExMTExMTExMTExMWVlZWVlZWVlZWVlZWVlZWVlMISEhISEhISEhISEhISEhISEhISEhISFMaWlpaU5OTk5OTk5OTk5OTk5OISEhISEhISEhISEhISEhISFMISEhISEhISEhISEhISEhISEhISEhISFMaWlpaVlZWVlZWVlZWVlZWVlZISEhISEhISEhISEhISEhISFMISEhISEhISEhISEhISEhISEhISEhISFMaWlpaSEhISEhISEhISEhISEhISEhISEhISEhISEhISEhISFMTExMTExMTExMTExMTExMTExMTExMTExM
